TM02-7	PRJNA482748	SAMN09736966	QSQD00000000	Bifidobacterium longum	216816
TM04-10	PRJNA482748	SAMN09736967	QSQC00000000	Bacteroides vulgatus	821
TM04-12	PRJNA482748	SAMN09736968	QSQB00000000	Bifidobacterium bifidum	1681
TM04-13	PRJNA482748	SAMN09736969	QSQA00000000	Bifidobacterium pseudocatenulatum	28026
TM04-16	PRJNA482748	SAMN09736970	QSPZ00000000	[Ruminococcus] gnavus	33038
TM04-17	PRJNA482748	SAMN09736971	QSPY00000000	Bifidobacterium longum	216816
TM04-24	PRJNA482748	SAMN09736972	QSPX00000000	Megamonas funiformis	437897
TM04-29	PRJNA482748	SAMN09736973	QSPW00000000	Collinsella sp. TM04-29	2292338
TM04-30	PRJNA482748	SAMN09736974	QSPV00000000	Bacteroides uniformis	820
TM04-48B	PRJNA482748	SAMN09736975	QSPU00000000	Bifidobacterium longum	216816
TM04-9	PRJNA482748	SAMN09736976	QSPT00000000	Collinsella sp. TM04-9	2292339
TM05-11	PRJNA482748	SAMN09736977	QSPS00000000	Bifidobacterium pseudocatenulatum	28026
TM05-14	PRJNA482748	SAMN09736978	QSPR00000000	Bifidobacterium longum	216816
TM05-15	PRJNA482748	SAMN09736979	QSPQ00000000	Bifidobacterium bifidum	1681
TM05-16	PRJNA482748	SAMN09736980	QSPP00000000	Bacteroides vulgatus	821
TM05-24	PRJNA482748	SAMN09736981	QSPO00000000	Bacteroides dorei	357276
TM05-37	PRJNA482748	SAMN09736982	QSPN00000000	Collinsella sp. TM05-37	2292340
TM05-38	PRJNA482748	SAMN09736983	QSPM00000000	Collinsella sp. TM05-38	2292341
TM05-5	PRJNA482748	SAMN09736984	QSPL00000000	Dorea formicigenerans	39486
TM05-53	PRJNA482748	SAMN09736985	QSPK00000000	Eubacterium sp. TM05-53	2292353
TM06-1	PRJNA482748	SAMN09736986	QSPJ00000000	Bifidobacterium longum	216816
TM06-10	PRJNA482748	SAMN09736987	QSPI00000000	Bifidobacterium bifidum	1681
TM06-18	PRJNA482748	SAMN09736988	QUKE00000000	Clostridium sp. TM06-18	2293054
TM06-26	PRJNA482748	SAMN09736989	QSPH00000000	Bacteroides stercoris	46506
TM06-3	PRJNA482748	SAMN09736990	QSPG00000000	Collinsella sp. TM06-3	2292342
TM06-30	PRJNA482748	SAMN09736991	QSPF00000000	Bacteroides intestinalis	329854
TM06-34	PRJNA482748	SAMN09736992	QSPE00000000	Bacteroides sp. D20	585543
TM06-36	PRJNA482748	SAMN09736993	QSPD00000000	Olsenella sp. TM06-36	2292361
TM06-4	PRJNA482748	SAMN09736994	QSPC00000000	Bifidobacterium adolescentis	1680
TM06-47	PRJNA482748	SAMN09736995	QSPB00000000	Eubacterium sp. TM06-47	2292354
TM06-5	PRJNA482748	SAMN09736996	QSPA00000000	Bifidobacterium bifidum	1681
TM06-51	PRJNA482748	SAMN09736997	QSOZ00000000	Bifidobacterium adolescentis	1680
TM06-6	PRJNA482748	SAMN09736998	QSOY00000000	Bacteroides vulgatus	821
TM07-1	PRJNA482748	SAMN09736999	QSOX00000000	Bacteroides sp. 4_1_36	457393
TM07-10	PRJNA482748	SAMN09737000	QSOW00000000	Fusobacterium varium	856
TM07-19	PRJNA482748	SAMN09737001	QSOV00000000	Coprococcus comes	410072
TM07-1AC	PRJNA482748	SAMN09737002	QUKD00000000	Parabacteroides sp. TM07-1AC	2292363
TM07-20	PRJNA482748	SAMN09737003	QSOU00000000	Bacteroides ovatus	28116
TM07-2AC	PRJNA482748	SAMN09737004	QVHG00000000	Lachnospiraceae bacterium TM07-2AC	2302966
TM07-3AT	PRJNA482748	SAMN09737005	QSOT00000000	Bifidobacterium pseudocatenulatum	28026
TM07-4AC	PRJNA482748	SAMN09737006	QSOS00000000	Bifidobacterium bifidum	1681
TM07-4AT	PRJNA482748	SAMN09737007	QVHX00000000	Streptococcus gallolyticus	315405
TM08-15	PRJNA482748	SAMN09737008	QSOR00000000	Bacteroides fragilis	817
TM08-2	PRJNA482748	SAMN09737009	QSOQ00000000	Bifidobacterium pseudocatenulatum	28026
TM09-10	PRJNA482748	SAMN09737010	QUKC00000000	Firmicutes bacterium TM09-10	2292898
TM09-10AT	PRJNA482748	SAMN09737011	QSOP00000000	Collinsella sp. TM09-10AT	2292343
TM09-11	PRJNA482748	SAMN09737012	QSOO00000000	Bacteroides sp. D20	585543
TM09-12	PRJNA482748	SAMN09737013	QSON00000000	Hungatella hathewayi	154046
TM09-13	PRJNA482748	SAMN09737014	QSOM00000000	Bacteroides xylanisolvens	371601
TM09-13AC	PRJNA482748	SAMN09737015	QSOL00000000	Blautia obeum	40520
TM09-16AC	PRJNA482748	SAMN09737016	QSOK00000000	Dorea formicigenerans	39486
TM09-18AC	PRJNA482748	SAMN09737017	QSOJ00000000	Ruminococcus bromii	40518
TM09-19AC	PRJNA482748	SAMN09737018	QSOI00000000	Dorea formicigenerans	39486
TM09-4	PRJNA482748	SAMN09737019	QUKB00000000	Ruminococcus sp. TM09-4	2293244
TM09-5AC	PRJNA482748	SAMN09737020	QSOH00000000	Ruminococcus bromii	40518
TM10-1	PRJNA482748	SAMN09737021	QSOG00000000	Bifidobacterium pseudocatenulatum	28026
TM10-10	PRJNA482748	SAMN09737022	QTYT00000000	Coprobacillus sp. TM10-10	2293086
TM10-16AC	PRJNA482748	SAMN09737023	QUKA00000000	Butyricicoccus sp. TM10-16AC	2292302
TM10-17	PRJNA482748	SAMN09737024	QSOF00000000	Bacteroides uniformis	820
TM10-1AC	PRJNA482748	SAMN09737025	QSOE00000000	[Eubacterium] hallii	39488
TM10-2	PRJNA482748	SAMN09737026	QUJZ00000000	Blautia sp. TM10-2	2292990
TM10-21	PRJNA482748	SAMN09737027	QSOD00000000	Ruminococcus bromii	40518
TM10-22	PRJNA482748	SAMN09737028	QSOC00000000	Collinsella sp. TM10-22	2292344
TM10-3	PRJNA482748	SAMN09737029	QSOB00000000	[Eubacterium] rectale	39491
TM10-8AC	PRJNA482748	SAMN09737030	QSOA00000000	Klebsiella pneumoniae	573
TM10-9AT	PRJNA482748	SAMN09737031	QSNZ00000000	Ruminococcus sp. TM10-9AT	2292377
